,Word,POS,Sentiment
3088,frolic,verb,positive
3089,frown,adj,negative
3090,frown,noun,negative
3091,frozen,adj,negative
3092,fruitful,adj,positive
3093,fruitless,adj,negative
3094,fruitlessly,anypos,negative
3095,fumble,verb,negative
3096,fun,verb,negative
3097,frustrate,verb,negative
3098,frustrated,adj,negative
3099,frustrating,adj,negative
3100,frustrating,anypos,negative
3101,frustratingly,anypos,negative
3102,frustration,noun,negative
3103,fudge,adj,negative
3104,fudge,noun,negative
3105,fudge,verb,negative
3106,fugitive,adj,negative
3107,fulfillment,adj,positive
3108,fulfillment,noun,positive
3109,full,adj,neutral
3110,fully,adverb,neutral
3111,full-blown,adj,negative
3112,full-fledged,adj,positive
3113,full-scale,adj,neutral
3114,fulminate,verb,negative
3115,fume,verb,negative
3116,fun,adj,positive
3117,functional,adj,positive
3118,fundamental,adj,neutral
3119,fundamentally,adverb,neutral
3120,fundamentalism,adj,negative
3121,fundamentalism,noun,negative
3122,funded,adj,neutral
3123,funny,adj,positive
3124,funny,anypos,positive
3125,furious,adj,negative
3126,furiously,anypos,negative
3127,furor,noun,negative
3128,further,anypos,neutral
3129,furthermore,anypos,neutral
3130,fury,noun,negative
3131,fuss,adj,negative
3132,fuss,noun,negative
3133,fuss,verb,negative
3134,fustigate,verb,negative
3135,fussy,anypos,negative
3136,fusty,adj,negative
3137,futile,adj,negative
3138,futilely,anypos,negative
3139,futility,noun,negative
3140,fuzzy,adj,negative
3141,gabble,verb,negative
3142,gaff,noun,negative
3143,gaffe,noun,negative
3144,gaiety,noun,positive
3145,gaily,adverb,positive
3146,gain,noun,positive
3147,gain,verb,positive
3148,gainful,adj,positive
3149,gainfully,adverb,positive
3150,gainsay,verb,negative
3151,gainsayer,noun,negative
3152,gaga,anypos,negative
3153,gaggle,verb,negative
3154,gall,verb,negative
3155,gallant,adj,positive
3156,gallantly,adverb,positive
3157,galling,adj,negative
3158,gallingly,adverb,negative
3159,galore,anypos,positive
3160,galvanize,verb,neutral
3161,gamble,noun,negative
3162,gamble,verb,negative
3163,game,adj,negative
3164,gape,verb,negative
3165,garbage,adj,negative
3166,garbage,noun,negative
3167,garish,adj,negative
3168,gasp,adj,negative
3169,gasp,noun,negative
3170,gauche,adj,negative
3171,gaudy,adj,negative
3172,gawk,verb,negative
3173,gawky,adj,negative
3174,geezer,anypos,negative
3175,gem,adj,positive
3176,gem,noun,positive
3177,gems,adj,positive
3178,gems,noun,positive
3179,generosity,noun,positive
3180,generous,adj,positive
3181,generously,adj,positive
3182,genial,adj,positive
3183,genius,noun,positive
3184,genocide,adj,negative
3185,genocide,noun,negative
3186,gentle,adj,positive
3187,genuine,adj,positive
3188,germane,adj,positive
3189,gestures,adj,neutral
3190,gestures,noun,neutral
3191,get-rich,adj,negative
3192,get-rich,noun,negative
3193,ghastly,adj,negative
3194,ghetto,noun,negative
3195,giant,adj,neutral
3196,giant,noun,neutral
3197,giants,adj,neutral
3198,giants,noun,neutral
3199,gibber,verb,negative
3200,gibberish,anypos,negative
3201,gibe,verb,negative
3202,giddy,adj,positive
3203,gifted,adj,positive
3204,gigantic,adj,neutral
3205,glad,adj,positive
3206,gladden,verb,positive
3207,gladly,adverb,positive
3208,gladness,noun,positive
3209,glamorous,adj,positive
3210,glare,noun,negative
3211,glare,verb,negative
3212,glaring,adj,negative
3213,glaringly,adverb,negative
3214,glean,verb,neutral
3215,glee,noun,positive
3216,gleeful,anypos,positive
3217,gleefully,anypos,positive
3218,glib,adj,negative
3219,glibly,adverb,negative
3220,glimmer,adj,positive
3221,glimmer,noun,positive
3222,glimmer,verb,positive
3223,glimmering,anypos,positive
3224,glisten,adj,positive
3225,glisten,verb,positive
3226,glistening,anypos,positive
3227,glitch,noun,negative
3228,glitter,adj,positive
3229,glitter,verb,positive
3230,gloat,verb,both
3231,gloatingly,adverb,negative
3232,gloom,noun,negative
3233,gloomy,adj,negative
3234,glorify,verb,positive
3235,glorious,adj,positive
3236,gloriously,anypos,positive
3237,glory,noun,positive
3238,glory,verb,positive
3239,gloss,verb,negative
3240,glossy,adj,positive
3241,glow,verb,positive
3242,glower,verb,negative
3243,glowing,anypos,positive
3244,glowingly,anypos,positive
3245,glum,adj,negative
3246,glut,noun,negative
3247,gnawing,anypos,negative
3248,go-ahead,adj,positive
3249,go-ahead,noun,positive
3250,goad,verb,negative
3251,goading,adj,negative
3252,god-awful,anypos,negative
3253,god-given,anypos,positive
3254,goddam,anypos,negative
3255,goddamn,anypos,negative
3256,godlike,anypos,positive
3257,gold,noun,positive
3258,golden,adj,positive
3259,good,anypos,positive
3260,goodly,adverb,positive
3261,goodness,noun,positive
3262,goodwill,adj,positive
3263,goodwill,noun,positive
3264,goof,noun,negative
3265,goof,verb,negative
3266,gorgeous,adj,positive
3267,gorgeously,anypos,positive
3268,gossip,adj,negative
3269,gossip,noun,negative
3270,gossip,verb,negative
3271,grace,noun,positive
3272,graceful,adj,positive
3273,gracefully,adverb,positive
3274,graceless,adj,negative
3275,gracelessly,adverb,negative
3276,gracious,adj,positive
3277,graciously,adverb,positive
3278,graciousness,noun,positive
3279,graft,noun,negative
3280,grail,adj,positive
3281,grail,noun,positive
3282,grand,adj,positive
3283,grandeur,noun,positive
3284,grandiose,adj,negative
3285,grapple,verb,negative
3286,grate,verb,negative
3287,grateful,adj,positive
3288,grateful,anypos,positive
3289,gratefully,anypos,positive
3290,gratification,noun,positive
3291,gratify,verb,positive
3292,gratifying,anypos,positive
3293,gratifyingly,anypos,positive
3294,grating,adj,negative
3295,gratitude,adj,positive
3296,gratitude,noun,positive
3297,gratuitous,adj,negative
3298,gratuitous,noun,negative
3299,gratuitously,anypos,negative
3300,grave,adj,negative
3301,gravely,adverb,negative
3302,great,adj,positive
3303,greatest,adj,positive
3304,greatly,adverb,neutral
3305,greatness,noun,positive
3306,greed,noun,negative
3307,greedy,adj,negative
3308,greet,verb,positive
3309,grief,noun,negative
3310,grievance,noun,negative
3311,grievances,adj,negative
3312,grievances,noun,negative
3313,grieve,verb,negative
3314,grieving,adj,negative
3315,grievous,anypos,negative
3316,grievously,anypos,negative
3317,grill,verb,negative
3318,grim,adj,negative
3319,grimace,verb,negative
3320,grin,anypos,positive
3321,grind,adj,negative
3322,grind,noun,negative
3323,gripe,noun,negative
3324,gripe,verb,negative
3325,grisly,adj,negative
3326,grit,adj,positive
3327,grit,noun,positive
3328,gritty,adj,negative
3329,groove,verb,positive
3330,gross,adj,negative
3331,grossly,anypos,negative
3332,grotesque,adj,negative
3333,grouch,noun,negative
3334,grouchy,adj,negative
3335,groundbreaking,adj,positive
3336,groundbreaking,noun,positive
3337,groundless,adj,negative
3338,grouse,verb,negative
3339,growing,adj,neutral
3340,growl,verb,negative
3341,grudge,anypos,negative
3342,grudges,adj,negative
3343,grudges,noun,negative
3344,grudging,anypos,negative
3345,grudgingly,anypos,negative
3346,gruesome,anypos,negative
3347,gruesomely,anypos,negative
3348,gruff,adj,negative
3349,grumble,verb,negative
3350,guarantee,noun,positive
3351,guarantee,verb,positive
3352,guardian,noun,positive
3353,guidance,adj,positive
3354,guidance,noun,positive
3355,guile,noun,negative
3356,guilt,noun,negative
3357,guiltless,adj,positive
3358,guilty,adj,negative
3359,guiltily,adverb,negative
3360,gullible,adj,negative
3361,gush,verb,positive
3362,gumption,noun,positive
3363,gusto,noun,positive
3364,gutsy,adj,positive
3365,haggard,adj,negative
3366,haggle,verb,negative
3367,hail,verb,positive
3368,halcyon,adj,positive
3369,hale,adj,positive
3370,halfhearted,adj,negative
3371,halfheartedly,adj,negative
3372,halfway,adj,neutral
3373,halfway,noun,neutral
3374,hallowed,adj,positive
3375,hallucinate,verb,negative
3376,hallucination,noun,negative
3377,halt,adj,neutral
3378,hamper,verb,negative
3379,hamstring,verb,negative
3380,hamstrung,verb,negative
3381,handicapped,adj,negative
3382,handily,adverb,positive
3383,handsome,adj,positive
3384,handy,adj,positive
3385,hanker,verb,positive
3386,hapless,adj,negative
3387,haphazard,adj,negative
3388,happily,adverb,positive
3389,happiness,noun,positive
3390,happy,adj,positive
3391,harangue,verb,negative
3392,harass,verb,negative
3393,harassment,adj,negative
3394,harassment,noun,negative
3395,harboring,adj,negative
3396,harboring,noun,negative
3397,harbors,adj,negative
3398,harbors,noun,negative
3399,hard,adj,negative
3400,hard-hit,adj,negative
3401,hard-line,adj,negative
3402,hard-liner,noun,negative
3403,hard-working,adj,positive
3404,hardball,adj,negative
3405,hardball,noun,negative
3406,harden,verb,negative
3407,hardened,adj,negative
3408,hardheaded,adj,negative
3409,hardhearted,adj,negative
3410,hardier,adj,positive
3411,hardier,noun,positive
3412,hardliner,noun,negative
3413,hardliners,adj,negative
3414,hardliners,noun,negative
3415,hardly,anypos,negative
3416,hardship,noun,negative
3417,hardships,adj,negative
3418,hardships,noun,negative
3419,hardy,adj,positive
3420,harm,adj,negative
3421,harm,noun,negative
3422,harmful,adj,negative
3423,harmless,adj,positive
3424,harmonious,adj,positive
3425,harmoniously,anypos,positive
3426,harmonize,verb,positive
3427,harmony,adj,positive
3428,harmony,noun,positive
3429,harms,adj,negative
3430,harms,noun,negative
3431,harpy,noun,negative
3432,harridan,noun,negative
3433,harried,adj,negative
3434,harrow,verb,negative
3435,harsh,adj,negative
3436,harshly,anypos,negative
3437,hassle,noun,negative
3438,haste,adj,negative
3439,haste,noun,negative
3440,hasty,adj,negative
3441,hasty,adj,negative
3442,hate,verb,negative
3443,hater,noun,negative
3444,hateful,adj,negative
3445,hatefully,anypos,negative
3446,hatefulness,noun,negative
3447,haughtily,adverb,negative
3448,haughty,adj,negative
3449,hatred,noun,negative
3450,haunt,verb,negative
3451,haunting,adj,negative
3452,haven,noun,positive
3453,havoc,noun,negative
3454,hawkish,adj,negative
3455,hawkish,noun,negative
3456,hazard,noun,negative
3457,hazard,verb,negative
3458,hazardous,adj,negative
3459,hazy,adj,negative
3460,headache,noun,negative
3461,headaches,adj,negative
3462,headaches,noun,negative
3463,headway,noun,positive
3464,heady,adj,positive
3465,heal,verb,positive
3466,healthful,adj,positive
3467,healthy,adj,positive
3468,healthy,noun,positive
3469,heart,adj,positive
3470,heartbreak,noun,negative
3471,heartbreaker,noun,negative
3472,heartbreaking,adj,negative
3473,heartbreakingly,adverb,negative
3474,hearten,verb,positive
3475,heartening,adj,positive
3476,heartfelt,adj,positive
3477,heartily,adj,positive
3478,heartless,adj,negative
3479,heartrending,adj,negative
3480,heartwarming,adj,positive
3481,heathen,adj,negative
3482,heathen,noun,negative
3483,heaven,noun,positive
3484,heavenly,anypos,positive
3485,heavily,adverb,negative
3486,heavy-duty,adj,neutral
3487,heavy-handed,adj,negative
3488,heavyhearted,adj,negative
3489,heck,adj,negative
3490,heck,noun,negative
3491,heckle,verb,negative
3492,hectic,adj,negative
3493,hedge,verb,negative
3494,hedonistic,adj,negative
3495,heedless,adj,negative
3496,hefty,adj,neutral
3497,hegemonism,adj,negative
3498,hegemonism,noun,negative
3499,hegemonistic,adj,negative
3500,hegemony,noun,negative
3501,hegemony,adj,negative
3502,hegemony,noun,negative
3503,heinous,adj,negative
3504,hell,noun,negative
3505,hell-bent,adj,negative
3506,hellion,anypos,negative
3507,help,adj,positive
3508,help,noun,positive
3509,help,verb,positive
3510,helpful,adj,positive
3511,helpless,adj,negative
3512,helplessly,adverb,negative
3513,helplessness,noun,negative
3514,herald,anypos,positive
3515,heresy,noun,negative
3516,heretic,noun,negative
3517,heretical,adj,negative
3518,hero,noun,positive
3519,heroic,adj,positive
3520,heroic,anypos,positive
3521,heroically,anypos,positive
3522,heroine,noun,positive
3523,heroize,verb,positive
3524,heros,noun,positive
3525,hesitant,adj,negative
3526,hideous,adj,negative
3527,hideously,adverb,negative
3528,hideousness,noun,negative
3529,high,adj,neutral
3530,high-powered,adj,neutral
3531,high-quality,adj,positive
3532,highlight,noun,positive
3533,highlight,verb,positive
3534,hilarious,adj,positive
3535,hilariously,anypos,positive
3536,hilariousness,noun,positive
3537,hilarity,noun,positive
3538,hinder,verb,negative
3539,hindrance,noun,negative
3540,historic,adj,positive
3541,hm,anypos,neutral
3542,hmm,anypos,neutral
3543,hoard,verb,negative
3544,hoax,verb,negative
3545,hobble,verb,negative
3546,hole,noun,negative
3547,hollow,adj,negative
3548,holy,adj,positive
3549,homage,noun,positive
3550,honest,adj,positive
3551,honest,noun,positive
3552,honestly,anypos,positive
3553,honesty,adj,positive
3554,honesty,noun,positive
3555,honeymoon,noun,positive
3556,honor,adj,positive
3557,honor,noun,positive
3558,honor,verb,positive
3559,honorable,anypos,positive
3560,hoodwink,verb,negative
3561,hope,adj,positive
3562,hope,noun,positive
3563,hope,verb,positive
3564,hopeful,anypos,positive
3565,hopefully,anypos,positive
3566,hopefulness,noun,positive
3567,hopeless,adj,negative
3568,hopelessly,anypos,negative
3569,hopelessness,noun,negative
3570,hopes,adj,positive
3571,hopes,noun,positive
3572,horde,noun,negative
3573,horrendous,adj,negative
3574,horrendously,anypos,negative
3575,horrible,adj,negative
3576,horrible,anypos,negative
3577,horribly,anypos,negative
3578,horrid,adj,negative
3579,horrific,adj,negative
3580,horrifically,anypos,negative
3581,horrify,adj,negative
3582,horrify,verb,negative
3583,horrifying,anypos,negative
3584,horrifyingly,anypos,negative
3585,horror,noun,negative
3586,horrors,noun,negative
3587,hospitable,adj,positive
3588,hostage,noun,negative
3589,hostile,adj,negative
3590,hostile,noun,negative
3591,hostilities,adj,negative
3592,hostilities,noun,negative
3593,hostility,adj,negative
3594,hostility,noun,negative
3595,hot,adj,positive
3596,hothead,noun,negative
3597,hotheaded,adj,negative
3598,hotbeds,adj,negative
3599,hotbeds,noun,negative
3600,hothouse,adj,negative
3601,hothouse,noun,negative
3602,however,anypos,neutral
3603,hubris,noun,negative
3604,huckster,noun,negative
3605,hug,adj,positive
3606,hug,noun,positive
3607,huge,adj,neutral
3608,humane,adj,positive
3609,humane,noun,positive
3610,humanists,adj,positive
3611,humanists,noun,positive
3612,humanity,noun,positive
3613,humankind,noun,positive
3614,humble,verb,positive
3615,humbling,anypos,negative
3616,humiliate,verb,negative
3617,humiliating,adj,negative
3618,humiliation,noun,negative
3619,humility,noun,positive
3620,humor,verb,positive
